strategy,seed,noise_rate,n_reviews,precision,recall,f1,accuracy,fpr,n_flagged,n_positive,roc_auc,average_precision
rule_mining,0,0.0,10,0.5645161290322581,0.5645161290322581,0.5645161290322581,0.9323308270676691,0.036684782608695655,62,62,0.9124298737727911,0.6601099952294571
rule_mining,0,0.0,20,0.3709677419354839,0.3709677419354839,0.3709677419354839,0.9022556390977443,0.05298913043478261,62,62,0.792163394109397,0.431429496501048
rule_mining,0,0.0,30,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.9298245614035088,0.03804347826086957,62,62,0.92851507713885,0.6831532006736245
rule_mining,0,0.0,40,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.9598997493734336,0.021739130434782608,62,62,0.9700867812061711,0.810076183986377
rule_mining,0,0.0,50,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9955732819074334,0.9513946894827386
rule_mining,0,0.0,60,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.9548872180451128,0.024456521739130436,62,62,0.9777787517531557,0.7882612597871416
rule_mining,0,0.0,70,0.7903225806451613,0.7903225806451613,0.7903225806451613,0.9674185463659147,0.017663043478260868,62,62,0.9895248948106592,0.9036461483337632
rule_mining,0,0.0,80,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9975894109396914,0.9762204533205235
rule_mining,0,0.0,90,0.9193548387096774,0.9193548387096774,0.9193548387096774,0.9874686716791979,0.006793478260869565,62,62,0.9976989831697055,0.9770456527297124
rule_mining,0,0.0,100,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9899749373433584,0.005434782608695652,62,62,0.9985098176718094,0.9843385965711968
rule_mining,1,0.0,0,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.974937343358396,0.01358695652173913,62,62,0.9795319074333801,0.9058122916919441
rule_mining,1,0.0,10,0.5645161290322581,0.5645161290322581,0.5645161290322581,0.9323308270676691,0.036684782608695655,62,62,0.9129339060308557,0.6612915622328913
rule_mining,1,0.0,20,0.3709677419354839,0.3709677419354839,0.3709677419354839,0.9022556390977443,0.05298913043478261,62,62,0.7921853085553997,0.43158076927681904
rule_mining,1,0.0,30,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.9298245614035088,0.03804347826086957,62,62,0.9286684782608696,0.6832181212181663
rule_mining,1,0.0,40,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.9598997493734336,0.021739130434782608,62,62,0.9706784712482469,0.8112842719740547
rule_mining,1,0.0,50,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9955513674614307,0.9513211725434406
rule_mining,1,0.0,60,0.6290322580645161,0.6290322580645161,0.6290322580645161,0.9423558897243107,0.03125,62,62,0.9706127279102384,0.7132429191694942
rule_mining,1,0.0,70,0.7903225806451613,0.7903225806451613,0.7903225806451613,0.9674185463659147,0.017663043478260868,62,62,0.9905110448807853,0.9140046573179124
rule_mining,1,0.0,80,0.8870967741935484,0.8870967741935484,0.8870967741935484,0.9824561403508771,0.009510869565217392,62,62,0.9972606942496494,0.9739203835376622
rule_mining,1,0.0,90,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9849624060150376,0.008152173913043478,62,62,0.9969758064516129,0.9705092509960134
rule_mining,1,0.0,100,0.9193548387096774,0.9193548387096774,0.9193548387096774,0.9874686716791979,0.006793478260869565,62,62,0.998093443197756,0.9807260271160161
rule_mining,2,0.0,0,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.9799498746867168,0.010869565217391304,62,62,0.9795976507713885,0.9148812042693945
rule_mining,2,0.0,10,0.5806451612903226,0.5806451612903226,0.5806451612903226,0.9348370927318296,0.035326086956521736,62,62,0.8426104488078543,0.5754532368740638
rule_mining,2,0.0,20,0.24193548387096775,0.24193548387096775,0.24193548387096775,0.8822055137844611,0.06385869565217392,62,62,0.7595766129032258,0.3434865568405599
rule_mining,2,0.0,30,0.8225806451612904,0.8225806451612904,0.8225806451612904,0.9724310776942355,0.014945652173913044,62,62,0.9893057503506311,0.8306557534256112
rule_mining,2,0.0,40,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.9448621553884712,0.029891304347826088,62,62,0.9690129733520336,0.7557754075834429
rule_mining,2,0.0,50,0.7580645161290323,0.7580645161290323,0.7580645161290323,0.9624060150375939,0.020380434782608696,62,62,0.9751928471248247,0.8129045046416292
rule_mining,2,0.0,60,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9899749373433584,0.005434782608695652,62,62,0.9977647265077139,0.975758555104081
rule_mining,2,0.0,70,0.8870967741935484,0.8870967741935484,0.8870967741935484,0.9824561403508771,0.009510869565217392,62,62,0.9908835904628331,0.8839456776759391
rule_mining,2,0.0,80,0.9193548387096774,0.9193548387096774,0.9193548387096774,0.9874686716791979,0.006793478260869565,62,62,0.9971730364656382,0.9725569287548135
