strategy,seed,noise_rate,precision,recall,f1,accuracy,fpr,n_flagged,n_positive,roc_auc,average_precision,runtime_seconds
no_hitl,1,0.3,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9614448051948052,0.8610524074185852,0.1831798553466797
no_hitl,2,0.3,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9719157472417251,0.015217391304347827,154,154,0.9636328345567475,0.8589902292299887,0.18301916122436523
no_hitl,3,0.3,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.970912738214644,0.01576086956521739,154,154,0.9672324957651045,0.8755909128359967,0.22531771659851074
no_hitl,4,0.3,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9598884810841332,0.8585358597495659,0.185380220413208
threshold_adjustment,0,0.3,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.9648946840521565,0.019021739130434784,154,154,0.961423630717109,0.8429081388493574,0.18404912948608398
threshold_adjustment,1,0.3,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9614448051948052,0.8610524074185852,0.1839911937713623
threshold_adjustment,2,0.3,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9719157472417251,0.015217391304347827,154,154,0.9636328345567475,0.8589902292299887,0.18235993385314941
threshold_adjustment,3,0.3,0.8116883116883117,0.8116883116883117,0.8116883116883117,0.970912738214644,0.01576086956521739,154,154,0.9672324957651045,0.8755909128359967,0.1853349208831787
threshold_adjustment,4,0.3,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.9689067201604814,0.01684782608695652,154,154,0.9598884810841332,0.8585358597495659,0.18538594245910645
preference_model,0,0.3,0.7077922077922078,0.7077922077922078,0.7077922077922078,0.954864593781344,0.024456521739130436,154,154,0.9440076228119706,0.7454772802922298,2.0934829711914062
